"","lizard_id","trt","sex","current_enclosure","egg_id","clutch","egg_enclosure","egg_date","hatch_date","death_date","liz_status","mortality","notes","maze","group","day","batch","choice","errors","arm_chosen","obs","temp","cort","first_non_na"
"291",2961,"B_28",NA,"E123_23","EG2961","CL815_24","E017_M, E007_M","1/12/2023","1/1/2024",NA,"ALIVE",0,"Might be two clutches. Where?",2,"O",1,6,1,0,"NW","","Hot","CORT",1
"292",3212,"B_23",NA,"E4003_23","EG3212","CL872_24","E008_F120","15/12/2023","31/1/2024",NA,"ALIVE",0,"",3,"O",1,6,1,0,"SW","","Cold","CORT",1
"293",3023,"B_28",NA,"E0274_23","EG3023","CL830_24","E015_M","4/12/2023","3/1/2024",NA,"ALIVE",0,"",1,"P",1,5,1,0,"SE","","Hot","CORT",1
"294",3065,"A_23",NA,"E055_23","EG3065","CL842_24","E010_F120","6/12/2023","22/1/2024",NA,"ALIVE",0,"",1,"Q",1,4,1,0,"SE","","Cold","Control",1
"295",3193,"A_28",NA,"E747_23","EG3193","CL873_24","E038_F120","15/12/2023","17/1/2024",NA,"ALIVE",0,"",4,"R",1,3,1,0,"S","","Hot","Control",1
"296",3033,"A_28",NA,"E095_23","EG3033","CL831_24","E033_F120","4/12/2023","3/1/2024",NA,"ALIVE",0,"",1,"S",1,2,1,0,"SE","","Hot","Control",1
"297",3029,"A_28",NA,"E773_23","EG3029","CL831_24","E033_F120","4/12/2023","1/1/2024",NA,"ALIVE",0,"",2,"B",1,2,1,0,"NW","","Hot","Control",1
"298",3042,"A_23",NA,"E1101_23","EG3042","CL834_24","E027_F120","6/12/2023","24/1/2024",NA,"ALIVE",0,"",4,"B",1,2,1,0,"S","","Cold","Control",1
"299",3098,"A_28",NA,"E185_23","EG3098","CL850_24","E028_M","8/12/2023","8/1/2024",NA,"ALIVE",0,"",4,"E",1,5,1,0,"S","","Hot","Control",1
"300",3079,"A_28",NA,"E820_23","EG3079","CL846_24","E050_F120","8/12/2023","8/1/2024",NA,"ALIVE",0,"",1,"F",1,6,1,0,"SE","","Hot","Control",1
"301",3188,"B_28",NA,"E311_23","EG3188","CL872_24","E008_F120","15/12/2023","15/1/2024",NA,"ALIVE",0,"",1,"I",1,9,1,0,"SE","","Hot","CORT",1
"302",3109,"A_28",NA,"E464_23","EG3109","CL852_24","E042_F120","11/12/2023","12/1/2024",NA,"ALIVE",0,"",4,"I",1,9,1,0,"S","","Hot","Control",1
"303",3078,"A_23",NA,"E201_23","EG3078","CL846_24","E050_F120","8/12/2023","24/1/2024",NA,"ALIVE",0,"",1,"K",1,11,1,0,"SE","","Cold","Control",1
"304",2958,"B_23",NA,"E493_23","EG2958","CL815_24","E017_M, E007_M","1/12/2023","22/1/2024",NA,"ALIVE",0,"Might be two clutches.",2,"K",1,11,1,0,"NW","","Cold","CORT",1
"305",3025,"A_23",NA,"E098_23","EG3025","CL830_24","E015_M","4/12/2023","19/1/2024",NA,"ALIVE",0,"",4,"K",1,11,1,0,"S","","Cold","Control",1
"306",2930,"B_23",NA,"E532_23","EG2930","CL808_24","E013_M","29/11/2023","19/1/2024",NA,"ALIVE",0,"",4,"L",1,12,1,0,"S","","Cold","CORT",1
"307",2885,"B_23",NA,"E548_23","EG2885","CL797_24","E031","27/11/2023","15/1/2024",NA,"ALIVE",0,"",2,"N",1,14,1,0,"NW","","Cold","CORT",1
"308",2851,"B_23",NA,"E667_23","EG2851","CL786_24","E004_F120","24/11/2023","17/1/2024",NA,"ALIVE",0,"",4,"N",1,14,1,0,"S","","Cold","CORT",1
"309",2961,"B_28",NA,"E123_23","EG2961","CL815_24","E017_M, E007_M","1/12/2023","1/1/2024",NA,"ALIVE",0,"Might be two clutches. Where?",2,"O",1,15,1,0,"NW","","Hot","CORT",1
"310",2950,"B_28",NA,"E269_23","EG2950","CL813_24","E036_F120","1/12/2023","1/1/2024",NA,"ALIVE",0,"",4,"P",1,16,1,0,"S","Tail lost","Hot","CORT",1
"311",3031,"A_23",NA,"E720_23","EG3031","CL831_24","E033_F120","4/12/2023","22/1/2024",NA,"ALIVE",0,"",4,"Q",1,17,1,0,"S","","Cold","Control",1
"312",2982,"A_28",NA,"E078_23","EG2982","CL820_24","E050_F120","4/12/2023","8/1/2024",NA,"ALIVE",0,"",3,"S",1,19,1,0,"SW","","Hot","Control",1
"313",2924,"B_23",NA,"E703_23","EG2924","CL807_24","E011_M/E024_M","29/11/2023","17/1/2024",NA,"ALIVE",0,"",1,"T",1,20,1,0,"SE","","Cold","CORT",1
"314",3195,"B_28",NA,"E284_23","EG3195","CL873_24","E038_F120","15/12/2023","15/1/2024",NA,"ALIVE",0,"",3,"T",1,20,1,0,"SW","","Hot","CORT",1
"315",3158,"B_23",NA,"E3001_23","EG3158","CL865_24","E018_M","13/12/2023","28/1/2024",NA,"ALIVE",0,"",2,"A",1,1,1,0,"NW","","Cold","CORT",1
"316",3029,"A_28",NA,"E773_23","EG3029","CL831_24","E033_F120","4/12/2023","1/1/2024",NA,"ALIVE",0,"",2,"B",1,2,1,0,"NW","","Hot","Control",1
"317",3042,"A_23",NA,"E1101_23","EG3042","CL834_24","E027_F120","6/12/2023","24/1/2024",NA,"ALIVE",0,"",4,"B",1,2,1,0,"S","","Cold","Control",1
"318",3082,"A_28",NA,"E197_23","EG3082","CL847_24","E001_F120","8/12/2023","10/1/2024",NA,"ALIVE",0,"",1,"C",1,3,1,0,"SE","","Hot","Control",1
"319",3179,"B_28",NA,"E262_23","EG3179","CL869_24","E053_F120","15/12/2023","12/1/2024",NA,"ALIVE",0,"",4,"C",1,3,1,0,"S","","Hot","CORT",1
"320",2997,"A_28",NA,"E510_23","EG2997","CL822_24","E051_F120","4/12/2023","8/1/2024",NA,"ALIVE",0,"Dented",4,"D",1,4,1,0,"S","","Hot","Control",1
"321",2960,"B_23",NA,"E387_23","EG2960","CL815_24","E017_M, E007_M","1/12/2023","22/1/2024",NA,"ALIVE",0,"Might be two clutches.",3,"E",1,5,1,0,"SW","","Cold","CORT",1
"322",3086,"A_28",NA,"E234_23","EG3086","CL848_24","E011_M/E024_M","8/12/2023","8/1/2024",NA,"ALIVE",0,"",2,"F",1,6,1,0,"NW","","Hot","Control",1
"323",3198,"B_28",NA,"E765_23","EG3198","CL874_24","E040_F120","15/12/2023","15/1/2024",NA,"ALIVE",0,"",4,"H",1,8,1,0,"S","","Hot","CORT",1
"324",3188,"B_28",NA,"E311_23","EG3188","CL872_24","E008_F120","15/12/2023","15/1/2024",NA,"ALIVE",0,"",1,"I",1,9,1,0,"SE","","Hot","CORT",1
"325",3109,"A_28",NA,"E464_23","EG3109","CL852_24","E042_F120","11/12/2023","12/1/2024",NA,"ALIVE",0,"",4,"I",1,9,1,0,"S","","Hot","Control",1
"326",2971,"A_23",NA,"E488_23","EG2971","CL817_24","E018_M","1/12/2023","19/1/2024",NA,"ALIVE",0,"Might be two clutches.",2,"J",1,10,1,0,"NW","","Cold","Control",1
"327",2922,"A_23",NA,"E660_23","EG2922","CL807_24","E011_M/E024_M","29/11/2023","19/1/2024",NA,"ALIVE",0,"",4,"J",1,10,1,0,"S","","Cold","Control",1
"328",3078,"A_23",NA,"E201_23","EG3078","CL846_24","E050_F120","8/12/2023","24/1/2024",NA,"ALIVE",0,"",1,"K",1,11,1,0,"SE","","Cold","Control",1
"329",2911,"B_23",NA,"E130_23","EG2911","CL803_24","E038_F120","29/11/2023","19/1/2024",NA,"ALIVE",0,"",3,"K",1,11,1,0,"SW","","Cold","CORT",1
"330",3093,"A_23",NA,"E073_23","EG3093","CL849_24","E014_F120","8/12/2023","19/1/2024",NA,"ALIVE",0,"",3,"M",1,13,1,0,"SW","","Cold","Control",1
"331",3024,"A_28",NA,"E540_23","EG3024","CL830_24","E015_M","4/12/2023","1/1/2024",NA,"ALIVE",0,"",1,"N",1,14,1,0,"SE","","Hot","Control",1
"332",3200,"B_23",NA,"E370_23","EG3200","CL874_24","E040_F120","15/12/2023","2/2/2024",NA,"ALIVE",0,"",4,"O",1,15,1,0,"S","","Cold","CORT",1
"333",3023,"B_28",NA,"E0274_23","EG3023","CL830_24","E015_M","4/12/2023","3/1/2024",NA,"ALIVE",0,"",1,"P",1,16,1,0,"SE","","Hot","CORT",1
"334",2993,"B_28",NA,"E569_23","EG2993","CL822_24","E051_F120","4/12/2023","5/1/2024",NA,"ALIVE",0,"",2,"P",1,16,1,0,"NW","","Hot","CORT",1
"335",3100,"B_23",NA,"E625_23","EG3100","CL851_24","E012_M","8/12/2023","28/1/2024",NA,"ALIVE",0,"",1,"R",1,18,1,0,"SE","","Cold","CORT",1
"336",2981,"B_23",NA,"E837_23","EG2981","CL820_24","E050_F120","4/12/2023","24/1/2024",NA,"ALIVE",0,"",2,"R",1,18,1,0,"NW","","Cold","CORT",1
"337",3158,"B_23",NA,"E3001_23","EG3158","CL865_24","E018_M","13/12/2023","28/1/2024",NA,"ALIVE",0,"",2,"A",1,20,1,0,"NW","","Cold","CORT",1
"338",2908,"A_23",NA,"E448_23","EG2908","CL803_24","E038_F120","29/11/2023","19/1/2024",NA,"ALIVE",0,"",3,"A",1,20,1,0,"SW","","Cold","Control",1
"339",3082,"A_28",NA,"E197_23","EG3082","CL847_24","E001_F120","8/12/2023","10/1/2024",NA,"ALIVE",0,"",1,"C",1,18,1,0,"SE","","Hot","Control",1
"340",2951,"B_28",NA,"E115_23","EG2951","CL813_24","E036_F120","1/12/2023","1/1/2024",NA,"ALIVE",0,"",1,"E",1,16,1,0,"SE","","Hot","CORT",1
"341",3086,"A_28",NA,"E234_23","EG3086","CL848_24","E011_M/E024_M","8/12/2023","8/1/2024",NA,"ALIVE",0,"",2,"F",1,15,1,0,"NW","","Hot","Control",1
"342",2968,"A_23",NA,"E490_23","EG2968","CL817_24","E018_M","1/12/2023","19/1/2024",NA,"ALIVE",0,"Might be two clutches.",1,"G",1,14,1,0,"SE","","Cold","Control",1
"343",3198,"B_28",NA,"E765_23","EG3198","CL874_24","E040_F120","15/12/2023","15/1/2024",NA,"ALIVE",0,"",4,"H",1,13,1,0,"S","","Hot","CORT",1
"344",3201,"A_28",NA,"E604_23","EG3201","CL874_24","E040_F120","15/12/2023","12/1/2024",NA,"ALIVE",0,"",3,"J",1,11,1,0,"SW","","Hot","Control",1
"345",2958,"B_23",NA,"E493_23","EG2958","CL815_24","E017_M, E007_M","1/12/2023","22/1/2024",NA,"ALIVE",0,"Might be two clutches.",2,"K",1,10,1,0,"NW","","Cold","CORT",1
"346",3025,"A_23",NA,"E098_23","EG3025","CL830_24","E015_M","4/12/2023","19/1/2024",NA,"ALIVE",0,"",4,"K",1,10,1,0,"S","","Cold","Control",1
"347",2961,"B_28",NA,"E123_23","EG2961","CL815_24","E017_M, E007_M","1/12/2023","1/1/2024",NA,"ALIVE",0,"Might be two clutches. Where?",2,"O",1,6,1,0,"NW","","Hot","CORT",1
"348",3193,"A_28",NA,"E747_23","EG3193","CL873_24","E038_F120","15/12/2023","17/1/2024",NA,"ALIVE",0,"",4,"R",1,3,1,0,"S","","Hot","Control",1
"349",3033,"A_28",NA,"E095_23","EG3033","CL831_24","E033_F120","4/12/2023","3/1/2024",NA,"ALIVE",0,"",1,"S",1,2,1,0,"SE","","Hot","Control",1
"350",2928,"A_23",NA,"E1025_23","EG2928","CL808_24","E013_M","29/11/2023","19/1/2024",NA,"ALIVE",0,"",2,"S",1,2,1,0,"NW","","Cold","Control",1
"351",3039,"B_23",NA,"E617_23","EG3039","CL833_24","E008_F120","4/12/2023","22/1/2024",NA,"ALIVE",0,"",1,"B",1,19,1,0,"SE","","Cold","CORT",1
"352",3029,"A_28",NA,"E773_23","EG3029","CL831_24","E033_F120","4/12/2023","1/1/2024",NA,"ALIVE",0,"",2,"B",1,19,1,0,"SW","","Hot","Control",1
"353",3082,"A_28",NA,"E197_23","EG3082","CL847_24","E001_F120","8/12/2023","10/1/2024",NA,"ALIVE",0,"",1,"C",1,18,1,0,"SE","","Hot","Control",1
"354",2960,"B_23",NA,"E387_23","EG2960","CL815_24","E017_M, E007_M","1/12/2023","22/1/2024",NA,"ALIVE",0,"Might be two clutches.",3,"E",1,16,1,0,"SW","","Cold","CORT",1
"355",2873,"A_23",NA,"E607_23","EG2873","CL794_24","E036_F120","27/11/2023","19/1/2024",NA,"ALIVE",0,"",2,"G",1,14,1,0,"NW","","Cold","Control",1
"356",3191,"B_28",NA,"E694_23","EG3191","CL872_24","E008_F120","15/12/2023","15/1/2024",NA,"ALIVE",0,"",2,"H",1,13,1,0,"NW","","Hot","CORT",1
"357",3078,"A_23",NA,"E201_23","EG3078","CL846_24","E050_F120","8/12/2023","24/1/2024",NA,"ALIVE",0,"",1,"K",1,10,1,0,"SE","","Cold","Control",1
"358",2958,"B_23",NA,"E493_23","EG2958","CL815_24","E017_M, E007_M","1/12/2023","22/1/2024",NA,"ALIVE",0,"Might be two clutches.",2,"K",1,10,1,0,"NW","","Cold","CORT",1
"359",2885,"B_23",NA,"E548_23","EG2885","CL797_24","E031","27/11/2023","15/1/2024",NA,"ALIVE",0,"",2,"N",1,7,1,0,"NW","","Cold","CORT",1
"360",3212,"B_23",NA,"E4003_23","EG3212","CL872_24","E008_F120","15/12/2023","31/1/2024",NA,"ALIVE",0,"",3,"O",1,6,1,0,"SW","","Cold","CORT",1
"361",2993,"B_28",NA,"E569_23","EG2993","CL822_24","E051_F120","4/12/2023","5/1/2024",NA,"ALIVE",0,"",2,"P",1,5,1,0,"NW","","Hot","CORT",1
"362",2950,"B_28",NA,"E269_23","EG2950","CL813_24","E036_F120","1/12/2023","1/1/2024",NA,"ALIVE",0,"",4,"P",1,5,1,0,"S","","Hot","CORT",1
"363",3065,"A_23",NA,"E055_23","EG3065","CL842_24","E010_F120","6/12/2023","22/1/2024",NA,"ALIVE",0,"",1,"Q",1,4,1,0,"SE","","Cold","Control",1
"364",2981,"B_23",NA,"E837_23","EG2981","CL820_24","E050_F120","4/12/2023","24/1/2024",NA,"ALIVE",0,"",2,"R",1,3,1,0,"NW","","Cold","CORT",1
"365",2928,"A_23",NA,"E1025_23","EG2928","CL808_24","E013_M","29/11/2023","19/1/2024",NA,"ALIVE",0,"",2,"S",1,2,1,0,"NW","","Cold","Control",1
"366",3081,"B_28",NA,"E555_23","EG3081","CL846_24","E050_F120","8/12/2023","8/1/2024",NA,"ALIVE",0,"",4,"S",1,2,1,0,"S","","Hot","CORT",1
"367",3176,"B_28",NA,"E524_23","EG3176","CL869_24","E053_F120","15/12/2023","10/1/2024",NA,"ALIVE",0,"",2,"T",1,1,1,0,"NW","","Hot","CORT",1
"368",3195,"B_28",NA,"E284_23","EG3195","CL873_24","E038_F120","15/12/2023","15/1/2024",NA,"ALIVE",0,"",3,"T",1,1,1,0,"SW","","Hot","CORT",1
"369",3029,"A_28",NA,"E773_23","EG3029","CL831_24","E033_F120","4/12/2023","1/1/2024",NA,"ALIVE",0,"",2,"B",1,19,1,0,"NW","","Hot","Control",1
"370",2931,"B_28",NA,"E178_23","EG2931","CL808_24","E013_M","29/11/2023","1/1/2024",NA,"ALIVE",0,"",3,"D",1,17,1,0,"SW","","Hot","CORT",1
"371",2960,"B_23",NA,"E387_23","EG2960","CL815_24","E017_M, E007_M","1/12/2023","22/1/2024",NA,"ALIVE",0,"Might be two clutches.",3,"E",1,16,1,0,"SW","","Cold","CORT",1
"372",3014,"A_28",NA,"E0154_23","EG3014","CL827_24","E019_M","4/12/2023","3/1/2024",NA,"ALIVE",0,"",4,"F",1,15,1,0,"S","","Hot","Control",1
"373",2967,"B_23",NA,"E621_23","EG2967","CL817_24","E018_M","1/12/2023","22/1/2024",NA,"ALIVE",0,"Might be two clutches.",4,"G",1,14,1,0,"S","","Cold","CORT",1
"374",3191,"B_28",NA,"E694_23","EG3191","CL872_24","E008_F120","15/12/2023","15/1/2024",NA,"ALIVE",0,"",2,"H",1,13,1,0,"NW","","Hot","CORT",1
"375",2970,"B_28",NA,"E168_23","EG2970","CL817_24","E018_M","1/12/2023","1/1/2024",NA,"ALIVE",0,"Might be two clutches. Where?",3,"H",1,13,1,0,"SW","","Hot","CORT",1
"376",3178,"A_28",NA,"E779_23","EG3178","CL869_24","E053_F120","15/12/2023","12/1/2024",NA,"ALIVE",0,"",2,"I",1,12,1,0,"NW","","Hot","Control",1
"377",2971,"A_23",NA,"E488_23","EG2971","CL817_24","E018_M","1/12/2023","19/1/2024",NA,"ALIVE",0,"Might be two clutches.",2,"J",1,11,1,0,"NW","","Cold","Control",1
"378",3078,"A_23",NA,"E201_23","EG3078","CL846_24","E050_F120","8/12/2023","24/1/2024",NA,"ALIVE",0,"",1,"K",1,10,1,0,"SE","","Cold","Control",1
"379",2911,"B_23",NA,"E130_23","EG2911","CL803_24","E038_F120","29/11/2023","19/1/2024",NA,"ALIVE",0,"",3,"K",1,10,1,0,"SW","","Cold","CORT",1
"380",3040,"A_28",NA,"E477_23","EG3040","CL833_24","E008_F120","4/12/2023","1/1/2024",NA,"ALIVE",0,"",3,"N",1,7,1,0,"SW","","Hot","Control",1
"381",2993,"B_28",NA,"E569_23","EG2993","CL822_24","E051_F120","4/12/2023","5/1/2024",NA,"ALIVE",0,"",2,"P",1,5,1,0,"NW","","Hot","CORT",1
"382",2919,"B_23",NA,"E745_23","EG2919","CL806_24","E014_M","29/11/2023","15/1/2024",NA,"ALIVE",0,"",3,"P",1,5,1,0,"SW","","Cold","CORT",1
"383",2981,"B_23",NA,"E837_23","EG2981","CL820_24","E050_F120","4/12/2023","24/1/2024",NA,"ALIVE",0,"",2,"R",1,3,1,0,"NW","","Cold","CORT",1
"384",3033,"A_28",NA,"E095_23","EG3033","CL831_24","E033_F120","4/12/2023","3/1/2024",NA,"ALIVE",0,"",1,"S",1,2,1,0,"SE","","Hot","Control",1
"385",3081,"B_28",NA,"E555_23","EG3081","CL846_24","E050_F120","8/12/2023","8/1/2024",NA,"ALIVE",0,"",4,"S",1,2,1,0,"S","","Hot","CORT",1
"386",2924,"B_23",NA,"E703_23","EG2924","CL807_24","E011_M/E024_M","29/11/2023","17/1/2024",NA,"ALIVE",0,"",1,"T",1,1,1,0,"SE","","Cold","CORT",1
"387",3176,"B_28",NA,"E524_23","EG3176","CL869_24","E053_F120","15/12/2023","10/1/2024",NA,"ALIVE",0,"",2,"T",1,1,1,0,"NW","","Hot","CORT",1
"388",3158,"B_23",NA,"E3001_23","EG3158","CL865_24","E018_M","13/12/2023","28/1/2024",NA,"ALIVE",0,"",2,"A",1,1,1,0,"NW","","Cold","CORT",1
"389",3029,"A_28",NA,"E773_23","EG3029","CL831_24","E033_F120","4/12/2023","1/1/2024",NA,"ALIVE",0,"",2,"B",1,2,1,0,"NW","","Hot","Control",1
"390",3082,"A_28",NA,"E197_23","EG3082","CL847_24","E001_F120","8/12/2023","10/1/2024",NA,"ALIVE",0,"",1,"C",1,3,1,0,"SE","","Hot","Control",1
"391",2960,"B_23",NA,"E387_23","EG2960","CL815_24","E017_M, E007_M","1/12/2023","22/1/2024",NA,"ALIVE",0,"Might be two clutches.",3,"E",1,5,1,0,"NW","","Cold","CORT",1
"392",3086,"A_28",NA,"E234_23","EG3086","CL848_24","E011_M/E024_M","8/12/2023","8/1/2024",NA,"ALIVE",0,"",2,"F",1,6,1,0,"NW","","Hot","Control",1
"393",2873,"A_23",NA,"E607_23","EG2873","CL794_24","E036_F120","27/11/2023","19/1/2024",NA,"ALIVE",0,"",2,"G",1,7,1,0,"NW","","Cold","Control",1
"394",3178,"A_28",NA,"E779_23","EG3178","CL869_24","E053_F120","15/12/2023","12/1/2024",NA,"ALIVE",0,"",2,"I",1,9,1,0,"NW","","Hot","Control",1
"395",3078,"A_23",NA,"E201_23","EG3078","CL846_24","E050_F120","8/12/2023","24/1/2024",NA,"ALIVE",0,"",1,"K",1,11,1,0,"SE","","Cold","Control",1
"396",2958,"B_23",NA,"E493_23","EG2958","CL815_24","E017_M, E007_M","1/12/2023","22/1/2024",NA,"ALIVE",0,"Might be two clutches.",2,"K",1,11,1,0,"NW","","Cold","CORT",1
"397",2911,"B_23",NA,"E130_23","EG2911","CL803_24","E038_F120","29/11/2023","19/1/2024",NA,"ALIVE",0,"",3,"K",1,11,1,0,"SW","","Cold","CORT",1
"398",3025,"A_23",NA,"E098_23","EG3025","CL830_24","E015_M","4/12/2023","19/1/2024",NA,"ALIVE",0,"",4,"K",1,11,1,0,"S","","Cold","Control",1
"399",2952,"A_23",NA,"E1026_23","EG2952","CL813_24","E036_F120","1/12/2023","19/1/2024",NA,"ALIVE",0,"",3,"L",1,12,1,0,"SW","","Cold","Control",1
"400",2930,"B_23",NA,"E532_23","EG2930","CL808_24","E013_M","29/11/2023","19/1/2024",NA,"ALIVE",0,"",4,"L",1,12,1,0,"S","","Cold","CORT",1
"401",3093,"A_23",NA,"E073_23","EG3093","CL849_24","E014_F120","8/12/2023","19/1/2024",NA,"ALIVE",0,"",3,"M",1,13,1,0,"SW","","Cold","Control",1
"402",3024,"A_28",NA,"E540_23","EG3024","CL830_24","E015_M","4/12/2023","1/1/2024",NA,"ALIVE",0,"",1,"N",1,14,1,0,"SE","","Hot","Control",1
"403",2981,"B_23",NA,"E837_23","EG2981","CL820_24","E050_F120","4/12/2023","24/1/2024",NA,"ALIVE",0,"",2,"R",1,18,1,0,"NW","","Cold","CORT",1
"404",3176,"B_28",NA,"E524_23","EG3176","CL869_24","E053_F120","15/12/2023","10/1/2024",NA,"ALIVE",0,"",2,"T",1,20,1,0,"NW","","Hot","CORT",1
"405",3103,"B_23",NA,"E2001_23","EG3103","CL851_24","E012_M","8/12/2023","26/1/2024",NA,"ALIVE",0,"",4,"T",1,20,1,0,"S","","Cold","CORT",1
"406",2926,"A_23",NA,"E268_23","EG2926","CL808_24","E013_M","29/11/2023","19/1/2024",NA,"ALIVE",0,"",1,"A",1,1,1,0,"SE","","Cold","Control",1
"407",2908,"A_23",NA,"E448_23","EG2908","CL803_24","E038_F120","29/11/2023","19/1/2024",NA,"ALIVE",0,"",3,"A",1,1,1,0,"SW","","Cold","Control",1
"408",2959,"A_23",NA,"E1023_23","EG2959","CL815_24","E017_M, E007_M","1/12/2023","19/1/2024",NA,"ALIVE",0,"Might be two clutches.",4,"A",1,1,1,0,"S","","Cold","Control",1
"409",3029,"A_28",NA,"E773_23","EG3029","CL831_24","E033_F120","4/12/2023","1/1/2024",NA,"ALIVE",0,"",2,"B",1,2,1,0,"NW","","Hot","Control",1
"410",3095,"A_23",NA,"E734_23","EG3095","CL849_24","E014_F120","8/12/2023","22/1/2024",NA,"ALIVE",0,"",2,"D",1,4,1,0,"NW","","Cold","Control",1
"411",2931,"B_28",NA,"E178_23","EG2931","CL808_24","E013_M","29/11/2023","1/1/2024",NA,"ALIVE",0,"",3,"D",1,4,1,0,"SW","","Hot","CORT",1
"412",2997,"A_28",NA,"E510_23","EG2997","CL822_24","E051_F120","4/12/2023","8/1/2024",NA,"ALIVE",0,"Dented",4,"D",1,4,1,0,"S","","Hot","Control",1
"413",2960,"B_23",NA,"E387_23","EG2960","CL815_24","E017_M, E007_M","1/12/2023","22/1/2024",NA,"ALIVE",0,"Might be two clutches.",3,"E",1,5,1,0,"SW","","Cold","CORT",1
"414",3159,"A_28",NA,"E169_23","EG3159","CL865_24","E018_M","13/12/2023","10/1/2024",NA,"ALIVE",0,"",3,"F",1,6,1,0,"SW","","Hot","Control",1
"415",2873,"A_23",NA,"E607_23","EG2873","CL794_24","E036_F120","27/11/2023","19/1/2024",NA,"ALIVE",0,"",2,"G",1,7,1,0,"NW","","Cold","Control",1
"416",2925,"B_28",NA,"E884_23","EG2925","CL807_24","E011_M/E024_M","29/11/2023","1/1/2024",NA,"ALIVE",0,"",1,"H",1,8,1,0,"SE","","Hot","CORT",1
"417",3191,"B_28",NA,"E694_23","EG3191","CL872_24","E008_F120","15/12/2023","15/1/2024",NA,"ALIVE",0,"",2,"H",1,8,1,0,"NW","","Hot","CORT",1
"418",3154,"A_28",NA,"E510_23","EG3154","CL865_24","E018_M","13/12/2023","12/1/2024",NA,"ALIVE",0,"",1,"J",1,10,1,0,"SE","","Hot","Control",1
"419",3078,"A_23",NA,"E201_23","EG3078","CL846_24","E050_F120","8/12/2023","24/1/2024",NA,"ALIVE",0,"",1,"K",1,11,1,0,"SE","","Cold","Control",1
"420",2953,"B_23",NA,"E157_23","EG2953","CL813_24","E036_F120","1/12/2023","17/1/2024",NA,"ALIVE",0,"",2,"L",1,12,1,0,"NW","","Cold","CORT",1
"421",2930,"B_23",NA,"E532_23","EG2930","CL808_24","E013_M","29/11/2023","19/1/2024",NA,"ALIVE",0,"",4,"L",1,12,1,0,"S","","Cold","CORT",1
"422",3041,"B_28",NA,"E198_23","EG3041","CL833_24","E008_F120","4/12/2023","1/1/2024",NA,"ALIVE",0,"",4,"M",1,13,1,0,"S","","Hot","CORT",1
"423",3034,"B_23",NA,"E1021_23","EG3034","CL831_24","E033_F120","4/12/2023","19/1/2024",NA,"ALIVE",0,"Dented/dessicated",1,"O",1,15,1,0,"SE","","Cold","CORT",1
"424",2961,"B_28",NA,"E123_23","EG2961","CL815_24","E017_M, E007_M","1/12/2023","1/1/2024",NA,"ALIVE",0,"Might be two clutches. Where?",2,"O",1,15,1,0,"NW","","Hot","CORT",1
"425",2982,"A_28",NA,"E078_23","EG2982","CL820_24","E050_F120","4/12/2023","8/1/2024",NA,"ALIVE",0,"",3,"S",1,19,1,0,"S","","Hot","Control",1
"426",2926,"A_23",NA,"E268_23","EG2926","CL808_24","E013_M","29/11/2023","19/1/2024",NA,"ALIVE",0,"",1,"A",1,20,1,0,"SE","","Cold","Control",1
"427",3029,"A_28",NA,"E773_23","EG3029","CL831_24","E033_F120","4/12/2023","1/1/2024",NA,"ALIVE",0,"",2,"B",1,19,1,0,"NW","","Hot","Control",1
"428",3051,"B_28",NA,"E296_23","EG3051","CL836_24","E008_F120","6/12/2023","5/1/2024",NA,"ALIVE",0,"",3,"C",1,18,1,0,"SW","","Hot","CORT",1
"429",3099,"B_28",NA,"E158_23","EG3099","CL851_24","E012_M","8/12/2023","8/1/2024",NA,"ALIVE",0,"",1,"D",1,17,1,0,"SE","","Hot","CORT",1
"430",3079,"A_28",NA,"E820_23","EG3079","CL846_24","E050_F120","8/12/2023","8/1/2024",NA,"ALIVE",0,"",1,"F",1,15,1,0,"SE","","Hot","Control",1
"431",3086,"A_28",NA,"E234_23","EG3086","CL848_24","E011_M/E024_M","8/12/2023","8/1/2024",NA,"ALIVE",0,"",2,"F",1,15,1,0,"NW","","Hot","Control",1
"432",3014,"A_28",NA,"E0154_23","EG3014","CL827_24","E019_M","4/12/2023","3/1/2024",NA,"ALIVE",0,"",4,"F",1,15,1,0,"S","","Hot","Control",1
"433",3191,"B_28",NA,"E694_23","EG3191","CL872_24","E008_F120","15/12/2023","15/1/2024",NA,"ALIVE",0,"",2,"H",1,13,1,0,"NW","","Hot","CORT",1
"434",3188,"B_28",NA,"E311_23","EG3188","CL872_24","E008_F120","15/12/2023","15/1/2024",NA,"ALIVE",0,"",1,"I",1,12,1,0,"SE","","Hot","CORT",1
"435",2971,"A_23",NA,"E488_23","EG2971","CL817_24","E018_M","1/12/2023","19/1/2024",NA,"ALIVE",0,"Might be two clutches.",2,"J",1,11,1,0,"NW","","Cold","Control",1
"436",2904,"A_23",NA,"E044_23","EG2904","CL802_24","E014_F120","29/11/2023","17/1/2024",NA,"ALIVE",0,"",1,"L",1,9,1,0,"SE","","Cold","Control",1
"437",2952,"A_23",NA,"E1026_23","EG2952","CL813_24","E036_F120","1/12/2023","19/1/2024",NA,"ALIVE",0,"",3,"L",1,9,1,0,"SW","","Cold","Control",1
