"","lizard_id","trt","sex","current_enclosure","egg_id","clutch","egg_enclosure","egg_date","hatch_date","start_date","age","death_date","liz_status","mortality","notes","maze","group","day","batch","choice","errors","arm_chosen","obs","temp","cort"
"1854",3024,"A_28","f","E540_23","EG3024","CL830_24","E015_M","4/12/2023","1/1/2024","17/3/2024",76,NA,"ALIVE",0,"",1,"N",24,7,0,1,"NE","","Hot","Control"
"1855",3025,"A_23","m","E098_23","EG3025","CL830_24","E015_M","4/12/2023","19/1/2024","17/3/2024",58,NA,"ALIVE",0,"",4,"K",24,10,0,5,"SE","","Cold","Control"
"1856",3029,"A_28","m","E773_23","EG3029","CL831_24","E033_F120","4/12/2023","1/1/2024","17/3/2024",76,NA,"ALIVE",0,"",2,"B",24,19,1,0,"NW","","Hot","Control"
"1857",3031,"A_23","f","E720_23","EG3031","CL831_24","E033_F120","4/12/2023","22/1/2024","17/3/2024",55,NA,"ALIVE",0,"",4,"Q",24,4,0,2,"N","","Cold","Control"
"1858",3033,"A_28","f","E095_23","EG3033","CL831_24","E033_F120","4/12/2023","3/1/2024","17/3/2024",74,NA,"ALIVE",0,"",1,"S",24,2,0,9,"N","","Hot","Control"
"1859",3034,"B_23","f","E1021_23","EG3034","CL831_24","E033_F120","4/12/2023","19/1/2024","17/3/2024",58,NA,"ALIVE",0,"Dented/dessicated",1,"O",24,6,0,5,"NW","","Cold","CORT"
"1860",3038,"A_23","f","E133_23","EG3038","CL833_24","E008_F120","4/12/2023","19/1/2024","17/3/2024",58,NA,"ALIVE",0,"",2,"Q",24,4,0,2,"NE","","Cold","Control"
"1861",3039,"B_23","f","E617_23","EG3039","CL833_24","E008_F120","4/12/2023","22/1/2024","17/3/2024",55,NA,"ALIVE",0,"",1,"B",24,19,0,3,"NW","","Cold","CORT"
"1862",3040,"A_28","f","E477_23","EG3040","CL833_24","E008_F120","4/12/2023","1/1/2024","17/3/2024",76,NA,"ALIVE",0,"",3,"N",24,7,0,2,"N","","Hot","Control"
"1863",3041,"B_28","m","E198_23","EG3041","CL833_24","E008_F120","4/12/2023","1/1/2024","17/3/2024",76,NA,"ALIVE",0,"",4,"M",24,8,0,5,"NW","","Hot","CORT"
"1864",3042,"A_23","f","E1101_23","EG3042","CL834_24","E027_F120","6/12/2023","24/1/2024","17/3/2024",53,NA,"ALIVE",0,"",4,"B",24,19,0,2,"N","","Cold","Control"
"1865",3051,"B_28","f","E296_23","EG3051","CL836_24","E008_F120","6/12/2023","5/1/2024","17/3/2024",72,NA,"ALIVE",0,"",3,"C",24,18,1,0,"SW","","Hot","CORT"
"1866",3065,"A_23","f","E055_23","EG3065","CL842_24","E010_F120","6/12/2023","22/1/2024","17/3/2024",55,NA,"ALIVE",0,"",1,"Q",24,4,0,1,"N","","Cold","Control"
"1867",3078,"A_23","m","E201_23","EG3078","CL846_24","E050_F120","8/12/2023","24/1/2024","17/3/2024",53,NA,"ALIVE",0,"",1,"K",24,10,0,3,"NE","","Cold","Control"
"1868",3079,"A_28","f","E820_23","EG3079","CL846_24","E050_F120","8/12/2023","8/1/2024","17/3/2024",69,NA,"ALIVE",0,"",1,"F",24,15,1,0,"SE","","Hot","Control"
"1869",3081,"B_28","f","E555_23","EG3081","CL846_24","E050_F120","8/12/2023","8/1/2024","17/3/2024",69,NA,"ALIVE",0,"",4,"S",24,2,0,1,"SE","","Hot","CORT"
"1870",3082,"A_28","m","E197_23","EG3082","CL847_24","E001_F120","8/12/2023","10/1/2024","17/3/2024",67,NA,"ALIVE",0,"",1,"C",24,18,0,1,"SW","","Hot","Control"
"1871",3086,"A_28","m","E234_23","EG3086","CL848_24","E011_M/E024_M","8/12/2023","8/1/2024","17/3/2024",69,NA,"ALIVE",0,"",2,"F",24,15,1,0,"NW","","Hot","Control"
"1872",3090,"A_28","f","E195_23","EG3090","CL848_24","E011_M/E024_M","8/12/2023","8/1/2024","17/3/2024",69,NA,"ALIVE",0,"",3,"Q",24,4,0,2,"SE","","Hot","Control"
"1873",3093,"A_23","f","E073_23","EG3093","CL849_24","E014_F120","8/12/2023","19/1/2024","17/3/2024",58,NA,"ALIVE",0,"",3,"M",24,8,0,4,"NE","","Cold","Control"
"1874",3095,"A_23","f","E734_23","EG3095","CL849_24","E014_F120","8/12/2023","22/1/2024","17/3/2024",55,NA,"ALIVE",0,"",2,"D",24,17,0,3,"N","","Cold","Control"
"1875",3098,"A_28","m","E185_23","EG3098","CL850_24","E028_M","8/12/2023","8/1/2024","17/3/2024",69,NA,"ALIVE",0,"",4,"E",24,16,0,1,"SW","","Hot","Control"
"1876",3099,"B_28","f","E158_23","EG3099","CL851_24","E012_M","8/12/2023","8/1/2024","17/3/2024",69,NA,"ALIVE",0,"",1,"D",24,17,1,0,"SE","","Hot","CORT"
"1877",3100,"B_23","f","E625_23","EG3100","CL851_24","E012_M","8/12/2023","28/1/2024","17/3/2024",49,NA,"ALIVE",0,"",1,"R",24,3,0,4,"N","","Cold","CORT"
"1878",3102,"A_28","f","E066_23","EG3102","CL851_24","E012_M","8/12/2023","10/1/2024","17/3/2024",67,NA,"ALIVE",0,"",2,"M",24,8,1,0,"NW","","Hot","Control"
"1879",3103,"B_23","m","E2001_23","EG3103","CL851_24","E012_M","8/12/2023","26/1/2024","17/3/2024",51,NA,"ALIVE",0,"",4,"T",24,1,0,8,"SW","","Cold","CORT"
"1880",3109,"A_28","m","E464_23","EG3109","CL852_24","E042_F120","11/12/2023","12/1/2024","17/3/2024",65,NA,"ALIVE",0,"",4,"I",24,12,0,20,"N","","Hot","Control"
"1881",3154,"A_28","f","E510_23","EG3154","CL865_24","E018_M","13/12/2023","12/1/2024","17/3/2024",65,NA,"ALIVE",0,"",1,"J",24,11,0,7,"S","","Hot","Control"
"1882",3155,"B_23","f","E368_23","EG3155","CL865_24","E018_M","13/12/2023","12/1/2024","17/3/2024",65,NA,"ALIVE",0,"",1,"M",24,8,1,0,"SE","","Cold","CORT"
"1883",3157,"B_28","m","E701_23","EG3157","CL865_24","E018_M","13/12/2023","12/1/2024","17/3/2024",65,NA,"ALIVE",0,"",3,"I",24,12,0,1,"S","","Hot","CORT"
"1884",3158,"B_23","m","E3001_23","EG3158","CL865_24","E018_M","13/12/2023","28/1/2024","17/3/2024",49,NA,"ALIVE",0,"",2,"A",24,20,0,1,"SW","","Cold","CORT"
"1885",3159,"A_28","m","E169_23","EG3159","CL865_24","E018_M","13/12/2023","10/1/2024","17/3/2024",67,NA,"ALIVE",0,"",3,"F",24,15,0,5,"S","","Hot","Control"
"1886",3176,"B_28","m","E524_23","EG3176","CL869_24","E053_F120","15/12/2023","10/1/2024","17/3/2024",67,NA,"ALIVE",0,"",2,"T",24,1,0,11,"SW","","Hot","CORT"
"1887",3178,"A_28","f","E779_23","EG3178","CL869_24","E053_F120","15/12/2023","12/1/2024","17/3/2024",65,NA,"ALIVE",0,"",2,"I",24,12,0,3,"NE","","Hot","Control"
"1888",3179,"B_28","m","E262_23","EG3179","CL869_24","E053_F120","15/12/2023","12/1/2024","17/3/2024",65,NA,"ALIVE",0,"",4,"C",24,18,0,4,"NE","","Hot","CORT"
"1889",3188,"B_28","m","E311_23","EG3188","CL872_24","E008_F120","15/12/2023","15/1/2024","17/3/2024",62,NA,"ALIVE",0,"",1,"I",24,12,1,0,"SE","","Hot","CORT"
"1890",3191,"B_28","m","E694_23","EG3191","CL872_24","E008_F120","15/12/2023","15/1/2024","17/3/2024",62,NA,"ALIVE",0,"",2,"H",24,13,1,0,"NW","","Hot","CORT"
"1891",3193,"A_28","m","E747_23","EG3193","CL873_24","E038_F120","15/12/2023","17/1/2024","17/3/2024",60,NA,"ALIVE",0,"",4,"R",24,3,0,1,"SW","","Hot","Control"
"1892",3195,"B_28","m","E284_23","EG3195","CL873_24","E038_F120","15/12/2023","15/1/2024","17/3/2024",62,NA,"ALIVE",0,"",3,"T",24,1,0,1,"S","","Hot","CORT"
"1893",3198,"B_28","m","E765_23","EG3198","CL874_24","E040_F120","15/12/2023","15/1/2024","17/3/2024",62,NA,"ALIVE",0,"",4,"H",24,13,0,4,"NW","","Hot","CORT"
"1894",3200,"B_23","m","E370_23","EG3200","CL874_24","E040_F120","15/12/2023","2/2/2024","17/3/2024",44,NA,"ALIVE",0,"",4,"O",24,6,0,1,"SE","","Cold","CORT"
"1895",3201,"A_28","f","E604_23","EG3201","CL874_24","E040_F120","15/12/2023","12/1/2024","17/3/2024",65,NA,"ALIVE",0,"",3,"J",24,11,0,2,"SE","","Hot","Control"
"1896",3212,"B_23","m","E4003_23","EG3212","CL872_24","E008_F120","15/12/2023","31/1/2024","17/3/2024",46,NA,"ALIVE",0,"",3,"O",24,6,1,0,"SW","","Cold","CORT"
"1897",2851,"B_23","f","E667_23","EG2851","CL786_24","E004_F120","24/11/2023","17/1/2024","17/3/2024",60,NA,"ALIVE",0,"",4,"N",25,14,0,1,"N","","Cold","CORT"
"1898",2873,"A_23","m","E607_23","EG2873","CL794_24","E036_F120","27/11/2023","19/1/2024","17/3/2024",58,NA,"ALIVE",0,"",2,"G",25,7,0,2,"SE","","Cold","Control"
"1899",2885,"B_23","f","E548_23","EG2885","CL797_24","E031","27/11/2023","15/1/2024","17/3/2024",62,NA,"ALIVE",0,"",2,"N",25,14,0,7,"SE","","Cold","CORT"
"1900",2904,"A_23","f","E044_23","EG2904","CL802_24","E014_F120","29/11/2023","17/1/2024","17/3/2024",60,NA,"ALIVE",0,"",1,"L",25,12,0,2,"N","","Cold","Control"
"1901",2908,"A_23","m","E448_23","EG2908","CL803_24","E038_F120","29/11/2023","19/1/2024","17/3/2024",58,NA,"ALIVE",0,"",3,"A",25,1,0,1,"NW","","Cold","Control"
"1902",2911,"B_23","f","E130_23","EG2911","CL803_24","E038_F120","29/11/2023","19/1/2024","17/3/2024",58,NA,"ALIVE",0,"",3,"K",25,11,1,0,"SW","","Cold","CORT"
"1903",2919,"B_23","f","E745_23","EG2919","CL806_24","E014_M","29/11/2023","15/1/2024","17/3/2024",62,NA,"ALIVE",0,"",3,"P",25,16,1,0,"SW","","Cold","CORT"
"1904",2922,"A_23","f","E660_23","EG2922","CL807_24","E011_M/E024_M","29/11/2023","19/1/2024","17/3/2024",58,NA,"ALIVE",0,"",4,"J",25,10,0,4,"N","","Cold","Control"
"1905",2924,"B_23","m","E703_23","EG2924","CL807_24","E011_M/E024_M","29/11/2023","17/1/2024","17/3/2024",60,NA,"ALIVE",0,"",1,"T",25,20,0,1,"N","","Cold","CORT"
"1906",2925,"B_28",NA,"E884_23","EG2925","CL807_24","E011_M/E024_M","29/11/2023","1/1/2024","17/3/2024",76,NA,"ALIVE",0,"",1,"H",25,8,1,0,"SE","","Hot","CORT"
"1907",2926,"A_23","f","E268_23","EG2926","CL808_24","E013_M","29/11/2023","19/1/2024","17/3/2024",58,NA,"ALIVE",0,"",1,"A",25,1,0,1,"S","","Cold","Control"
"1908",2928,"A_23","m","E1025_23","EG2928","CL808_24","E013_M","29/11/2023","19/1/2024","17/3/2024",58,NA,"ALIVE",0,"",2,"S",25,19,0,1,"SW","","Cold","Control"
"1909",2930,"B_23","f","E532_23","EG2930","CL808_24","E013_M","29/11/2023","19/1/2024","17/3/2024",58,NA,"ALIVE",0,"",4,"L",25,12,0,1,"SE","","Cold","CORT"
"1910",2931,"B_28","f","E178_23","EG2931","CL808_24","E013_M","29/11/2023","1/1/2024","17/3/2024",76,NA,"ALIVE",0,"",3,"D",25,4,0,3,"S","","Hot","CORT"
"1911",2950,"B_28","m","E269_23","EG2950","CL813_24","E036_F120","1/12/2023","1/1/2024","17/3/2024",76,NA,"ALIVE",0,"",4,"P",25,16,0,1,"NW","","Hot","CORT"
"1912",2951,"B_28","f","E115_23","EG2951","CL813_24","E036_F120","1/12/2023","1/1/2024","17/3/2024",76,NA,"ALIVE",0,"",1,"E",25,5,0,2,"S","","Hot","CORT"
"1913",2952,"A_23","m","E1026_23","EG2952","CL813_24","E036_F120","1/12/2023","19/1/2024","17/3/2024",58,NA,"ALIVE",0,"",3,"L",25,12,1,0,"SW","","Cold","Control"
"1914",2953,"B_23","m","E157_23","EG2953","CL813_24","E036_F120","1/12/2023","17/1/2024","17/3/2024",60,NA,"ALIVE",0,"",2,"L",25,12,0,2,"N","","Cold","CORT"
"1915",2958,"B_23","f","E493_23","EG2958","CL815_24","E017_M, E007_M","1/12/2023","22/1/2024","17/3/2024",55,NA,"ALIVE",0,"Might be two clutches.",2,"K",25,11,0,1,"N","","Cold","CORT"
"1916",2959,"A_23","m","E1023_23","EG2959","CL815_24","E017_M, E007_M","1/12/2023","19/1/2024","17/3/2024",58,NA,"ALIVE",0,"Might be two clutches.",4,"A",25,1,1,0,"S","","Cold","Control"
"1917",2960,"B_23","m","E387_23","EG2960","CL815_24","E017_M, E007_M","1/12/2023","22/1/2024","17/3/2024",55,NA,"ALIVE",0,"Might be two clutches.",3,"E",25,5,1,0,"SW","","Cold","CORT"
"1918",2961,"B_28","m","E123_23","EG2961","CL815_24","E017_M, E007_M","1/12/2023","1/1/2024","17/3/2024",76,NA,"ALIVE",0,"Might be two clutches. Where?",2,"O",25,15,0,1,"N","","Hot","CORT"
"1919",2967,"B_23","m","E621_23","EG2967","CL817_24","E018_M","1/12/2023","22/1/2024","17/3/2024",55,NA,"ALIVE",0,"Might be two clutches.",4,"G",25,7,0,1,"NE","","Cold","CORT"
"1920",2968,"A_23","f","E490_23","EG2968","CL817_24","E018_M","1/12/2023","19/1/2024","17/3/2024",58,NA,"ALIVE",0,"Might be two clutches.",1,"G",25,7,0,1,"NE","","Cold","Control"
"1921",2970,"B_28","f","E168_23","EG2970","CL817_24","E018_M","1/12/2023","1/1/2024","17/3/2024",76,NA,"ALIVE",0,"Might be two clutches. Where?",3,"H",25,8,1,0,"SW","","Hot","CORT"
"1922",2971,"A_23","m","E488_23","EG2971","CL817_24","E018_M","1/12/2023","19/1/2024","17/3/2024",58,NA,"ALIVE",0,"Might be two clutches.",2,"J",25,10,0,1,"SE","","Cold","Control"
"1923",2981,"B_23","f","E837_23","EG2981","CL820_24","E050_F120","4/12/2023","24/1/2024","17/3/2024",53,NA,"ALIVE",0,"",2,"R",25,18,1,0,"NW","","Cold","CORT"
"1924",2982,"A_28","f","E078_23","EG2982","CL820_24","E050_F120","4/12/2023","8/1/2024","17/3/2024",69,NA,"ALIVE",0,"",3,"S",25,19,1,0,"SW","","Hot","Control"
"1925",2983,"A_23","m","E633_23","EG2983","CL820_24","E050_F120","4/12/2023","24/1/2024","17/3/2024",53,NA,"ALIVE",0,"",3,"B",25,2,0,4,"SE","","Cold","Control"
"1926",2984,"A_28","m","E564_23","EG2984","CL820_24","E050_F120","4/12/2023","5/1/2024","17/3/2024",72,NA,"ALIVE",0,"",2,"C",25,3,0,1,"N","","Hot","Control"
"1927",2993,"B_28","f","E569_23","EG2993","CL822_24","E051_F120","4/12/2023","5/1/2024","17/3/2024",72,NA,"ALIVE",0,"",2,"P",25,16,1,0,"NW","","Hot","CORT"
"1928",2995,"B_23","m","E1102_23","EG2995","CL822_24","E051_F120","4/12/2023","24/1/2024","17/3/2024",53,NA,"ALIVE",0,"Dented",3,"R",25,18,0,3,"NE","","Cold","CORT"
"1929",2997,"A_28","m","E510_23","EG2997","CL822_24","E051_F120","4/12/2023","8/1/2024","17/3/2024",69,NA,"ALIVE",0,"Dented",4,"D",25,4,0,3,"N","","Hot","Control"
"1930",3009,"A_23","f","E1024_23","EG3009","CL825_24","E011_M/E024_M","4/12/2023","19/1/2024","17/3/2024",58,NA,"ALIVE",0,"",3,"G",25,7,1,0,"SW","","Cold","Control"
"1931",3014,"A_28","f","E0154_23","EG3014","CL827_24","E019_M","4/12/2023","3/1/2024","17/3/2024",74,NA,"ALIVE",0,"",4,"F",25,6,0,2,"NW","","Hot","Control"
"1932",3023,"B_28","f","E0274_23","EG3023","CL830_24","E015_M","4/12/2023","3/1/2024","17/3/2024",74,NA,"ALIVE",0,"",1,"P",25,16,0,2,"N","","Hot","CORT"
"1933",3024,"A_28","f","E540_23","EG3024","CL830_24","E015_M","4/12/2023","1/1/2024","17/3/2024",76,NA,"ALIVE",0,"",1,"N",25,14,0,4,"N","","Hot","Control"
"1934",3025,"A_23","m","E098_23","EG3025","CL830_24","E015_M","4/12/2023","19/1/2024","17/3/2024",58,NA,"ALIVE",0,"",4,"K",25,11,0,2,"NE","","Cold","Control"
"1935",3029,"A_28","m","E773_23","EG3029","CL831_24","E033_F120","4/12/2023","1/1/2024","17/3/2024",76,NA,"ALIVE",0,"",2,"B",25,2,0,5,"SW","","Hot","Control"
"1936",3031,"A_23","f","E720_23","EG3031","CL831_24","E033_F120","4/12/2023","22/1/2024","17/3/2024",55,NA,"ALIVE",0,"",4,"Q",25,17,0,3,"SE","","Cold","Control"
"1937",3033,"A_28","f","E095_23","EG3033","CL831_24","E033_F120","4/12/2023","3/1/2024","17/3/2024",74,NA,"ALIVE",0,"",1,"S",25,19,0,1,"NE","","Hot","Control"
"1938",3034,"B_23","f","E1021_23","EG3034","CL831_24","E033_F120","4/12/2023","19/1/2024","17/3/2024",58,NA,"ALIVE",0,"Dented/dessicated",1,"O",25,15,0,1,"SW","","Cold","CORT"
"1939",3038,"A_23","f","E133_23","EG3038","CL833_24","E008_F120","4/12/2023","19/1/2024","17/3/2024",58,NA,"ALIVE",0,"",2,"Q",25,17,0,10,"SW","","Cold","Control"
"1940",3039,"B_23","f","E617_23","EG3039","CL833_24","E008_F120","4/12/2023","22/1/2024","17/3/2024",55,NA,"ALIVE",0,"",1,"B",25,2,0,5,"SW","","Cold","CORT"
"1941",3040,"A_28","f","E477_23","EG3040","CL833_24","E008_F120","4/12/2023","1/1/2024","17/3/2024",76,NA,"ALIVE",0,"",3,"N",25,14,0,2,"S","","Hot","Control"
"1942",3041,"B_28","m","E198_23","EG3041","CL833_24","E008_F120","4/12/2023","1/1/2024","17/3/2024",76,NA,"ALIVE",0,"",4,"M",25,13,0,2,"N","","Hot","CORT"
"1943",3042,"A_23","f","E1101_23","EG3042","CL834_24","E027_F120","6/12/2023","24/1/2024","17/3/2024",53,NA,"ALIVE",0,"",4,"B",25,2,1,0,"S","","Cold","Control"
"1944",3051,"B_28","f","E296_23","EG3051","CL836_24","E008_F120","6/12/2023","5/1/2024","17/3/2024",72,NA,"ALIVE",0,"",3,"C",25,3,0,5,"SE","","Hot","CORT"
"1945",3065,"A_23","f","E055_23","EG3065","CL842_24","E010_F120","6/12/2023","22/1/2024","17/3/2024",55,NA,"ALIVE",0,"",1,"Q",25,17,0,2,"N","","Cold","Control"
"1946",3078,"A_23","m","E201_23","EG3078","CL846_24","E050_F120","8/12/2023","24/1/2024","17/3/2024",53,NA,"ALIVE",0,"",1,"K",25,11,0,15,"NE","","Cold","Control"
"1947",3079,"A_28","f","E820_23","EG3079","CL846_24","E050_F120","8/12/2023","8/1/2024","17/3/2024",69,NA,"ALIVE",0,"",1,"F",25,6,0,3,"NW","","Hot","Control"
"1948",3081,"B_28","f","E555_23","EG3081","CL846_24","E050_F120","8/12/2023","8/1/2024","17/3/2024",69,NA,"ALIVE",0,"",4,"S",25,19,0,2,"N","","Hot","CORT"
"1949",3082,"A_28","m","E197_23","EG3082","CL847_24","E001_F120","8/12/2023","10/1/2024","17/3/2024",67,NA,"ALIVE",0,"",1,"C",25,3,0,1,"NE","","Hot","Control"
"1950",3086,"A_28","m","E234_23","EG3086","CL848_24","E011_M/E024_M","8/12/2023","8/1/2024","17/3/2024",69,NA,"ALIVE",0,"",2,"F",25,6,1,0,"NW","","Hot","Control"
"1951",3090,"A_28","f","E195_23","EG3090","CL848_24","E011_M/E024_M","8/12/2023","8/1/2024","17/3/2024",69,NA,"ALIVE",0,"",3,"Q",25,17,0,3,"S","","Hot","Control"
"1952",3093,"A_23","f","E073_23","EG3093","CL849_24","E014_F120","8/12/2023","19/1/2024","17/3/2024",58,NA,"ALIVE",0,"",3,"M",25,13,1,0,"SW","","Cold","Control"
"1953",3095,"A_23","f","E734_23","EG3095","CL849_24","E014_F120","8/12/2023","22/1/2024","17/3/2024",55,NA,"ALIVE",0,"",2,"D",25,4,1,0,"NW","","Cold","Control"
"1954",3098,"A_28","m","E185_23","EG3098","CL850_24","E028_M","8/12/2023","8/1/2024","17/3/2024",69,NA,"ALIVE",0,"",4,"E",25,5,0,1,"SE","","Hot","Control"
"1955",3099,"B_28","f","E158_23","EG3099","CL851_24","E012_M","8/12/2023","8/1/2024","17/3/2024",69,NA,"ALIVE",0,"",1,"D",25,4,0,3,"SW","","Hot","CORT"
"1956",3100,"B_23","f","E625_23","EG3100","CL851_24","E012_M","8/12/2023","28/1/2024","17/3/2024",49,NA,"ALIVE",0,"",1,"R",25,18,0,6,"N","","Cold","CORT"
"1957",3102,"A_28","f","E066_23","EG3102","CL851_24","E012_M","8/12/2023","10/1/2024","17/3/2024",67,NA,"ALIVE",0,"",2,"M",25,13,0,1,"N","","Hot","Control"
"1958",3103,"B_23","m","E2001_23","EG3103","CL851_24","E012_M","8/12/2023","26/1/2024","17/3/2024",51,NA,"ALIVE",0,"",4,"T",25,20,0,4,"SE","","Cold","CORT"
"1959",3109,"A_28","m","E464_23","EG3109","CL852_24","E042_F120","11/12/2023","12/1/2024","17/3/2024",65,NA,"ALIVE",0,"",4,"I",25,9,0,1,"SE","","Hot","Control"
"1960",3154,"A_28","f","E510_23","EG3154","CL865_24","E018_M","13/12/2023","12/1/2024","17/3/2024",65,NA,"ALIVE",0,"",1,"J",25,10,0,10,"SW","","Hot","Control"
"1961",3155,"B_23","f","E368_23","EG3155","CL865_24","E018_M","13/12/2023","12/1/2024","17/3/2024",65,NA,"ALIVE",0,"",1,"M",25,13,0,2,"N","","Cold","CORT"
"1962",3157,"B_28","m","E701_23","EG3157","CL865_24","E018_M","13/12/2023","12/1/2024","17/3/2024",65,NA,"ALIVE",0,"",3,"I",25,9,0,4,"NE","","Hot","CORT"
"1963",3158,"B_23","m","E3001_23","EG3158","CL865_24","E018_M","13/12/2023","28/1/2024","17/3/2024",49,NA,"ALIVE",0,"",2,"A",25,1,0,1,"SW","","Cold","CORT"
"1964",3159,"A_28","m","E169_23","EG3159","CL865_24","E018_M","13/12/2023","10/1/2024","17/3/2024",67,NA,"ALIVE",0,"",3,"F",25,6,0,12,"NE","","Hot","Control"
"1965",3176,"B_28","m","E524_23","EG3176","CL869_24","E053_F120","15/12/2023","10/1/2024","17/3/2024",67,NA,"ALIVE",0,"",2,"T",25,20,1,0,"NW","","Hot","CORT"
"1966",3178,"A_28","f","E779_23","EG3178","CL869_24","E053_F120","15/12/2023","12/1/2024","17/3/2024",65,NA,"ALIVE",0,"",2,"I",25,9,0,1,"SW","","Hot","Control"
"1967",3179,"B_28","m","E262_23","EG3179","CL869_24","E053_F120","15/12/2023","12/1/2024","17/3/2024",65,NA,"ALIVE",0,"",4,"C",25,3,0,1,"NE","","Hot","CORT"
"1968",3188,"B_28","m","E311_23","EG3188","CL872_24","E008_F120","15/12/2023","15/1/2024","17/3/2024",62,NA,"ALIVE",0,"",1,"I",25,9,0,6,"N","","Hot","CORT"
"1969",3191,"B_28","m","E694_23","EG3191","CL872_24","E008_F120","15/12/2023","15/1/2024","17/3/2024",62,NA,"ALIVE",0,"",2,"H",25,8,0,3,"N","","Hot","CORT"
"1970",3193,"A_28","m","E747_23","EG3193","CL873_24","E038_F120","15/12/2023","17/1/2024","17/3/2024",60,NA,"ALIVE",0,"",4,"R",25,18,0,7,"NW","","Hot","Control"
"1971",3195,"B_28","m","E284_23","EG3195","CL873_24","E038_F120","15/12/2023","15/1/2024","17/3/2024",62,NA,"ALIVE",0,"",3,"T",25,20,0,2,"SE","","Hot","CORT"
"1972",3198,"B_28","m","E765_23","EG3198","CL874_24","E040_F120","15/12/2023","15/1/2024","17/3/2024",62,NA,"ALIVE",0,"",4,"H",25,8,0,2,"SW","","Hot","CORT"
"1973",3200,"B_23","m","E370_23","EG3200","CL874_24","E040_F120","15/12/2023","2/2/2024","17/3/2024",44,NA,"ALIVE",0,"",4,"O",25,15,1,0,"S","","Cold","CORT"
"1974",3201,"A_28","f","E604_23","EG3201","CL874_24","E040_F120","15/12/2023","12/1/2024","17/3/2024",65,NA,"ALIVE",0,"",3,"J",25,10,0,1,"N","","Hot","Control"
"1975",3212,"B_23","m","E4003_23","EG3212","CL872_24","E008_F120","15/12/2023","31/1/2024","17/3/2024",46,NA,"ALIVE",0,"",3,"O",25,15,0,7,"NW","","Cold","CORT"
"1976",2851,"B_23","f","E667_23","EG2851","CL786_24","E004_F120","24/11/2023","17/1/2024","17/3/2024",60,NA,"ALIVE",0,"",4,"N",26,14,1,0,"S","","Cold","CORT"
"1977",2873,"A_23","m","E607_23","EG2873","CL794_24","E036_F120","27/11/2023","19/1/2024","17/3/2024",58,NA,"ALIVE",0,"",2,"G",26,7,0,3,"SE","","Cold","Control"
"1978",2885,"B_23","f","E548_23","EG2885","CL797_24","E031","27/11/2023","15/1/2024","17/3/2024",62,NA,"ALIVE",0,"",2,"N",26,14,0,1,"N","","Cold","CORT"
"1979",2904,"A_23","f","E044_23","EG2904","CL802_24","E014_F120","29/11/2023","17/1/2024","17/3/2024",60,NA,"ALIVE",0,"",1,"L",26,12,0,1,"N","","Cold","Control"
"1980",2908,"A_23","m","E448_23","EG2908","CL803_24","E038_F120","29/11/2023","19/1/2024","17/3/2024",58,NA,"ALIVE",0,"",3,"A",26,1,0,2,"NW","","Cold","Control"
"1981",2911,"B_23","f","E130_23","EG2911","CL803_24","E038_F120","29/11/2023","19/1/2024","17/3/2024",58,NA,"ALIVE",0,"",3,"K",26,11,1,0,"SW","","Cold","CORT"
"1982",2919,"B_23","f","E745_23","EG2919","CL806_24","E014_M","29/11/2023","15/1/2024","17/3/2024",62,NA,"ALIVE",0,"",3,"P",26,16,0,3,"NE","","Cold","CORT"
"1983",2922,"A_23","f","E660_23","EG2922","CL807_24","E011_M/E024_M","29/11/2023","19/1/2024","17/3/2024",58,NA,"ALIVE",0,"",4,"J",26,10,0,7,"N","","Cold","Control"
"1984",2924,"B_23","m","E703_23","EG2924","CL807_24","E011_M/E024_M","29/11/2023","17/1/2024","17/3/2024",60,NA,"ALIVE",0,"",1,"T",26,20,0,5,"NE","","Cold","CORT"
"1985",2925,"B_28",NA,"E884_23","EG2925","CL807_24","E011_M/E024_M","29/11/2023","1/1/2024","17/3/2024",76,NA,"ALIVE",0,"",1,"H",26,8,1,0,"SE","","Hot","CORT"
"1986",2926,"A_23","f","E268_23","EG2926","CL808_24","E013_M","29/11/2023","19/1/2024","17/3/2024",58,NA,"ALIVE",0,"",1,"A",26,1,1,0,"SE","","Cold","Control"
"1987",2928,"A_23","m","E1025_23","EG2928","CL808_24","E013_M","29/11/2023","19/1/2024","17/3/2024",58,NA,"ALIVE",0,"",2,"S",26,19,0,1,"SW","","Cold","Control"
"1988",2930,"B_23","f","E532_23","EG2930","CL808_24","E013_M","29/11/2023","19/1/2024","17/3/2024",58,NA,"ALIVE",0,"",4,"L",26,12,1,0,"S","","Cold","CORT"
"1989",2931,"B_28","f","E178_23","EG2931","CL808_24","E013_M","29/11/2023","1/1/2024","17/3/2024",76,NA,"ALIVE",0,"",3,"D",26,4,0,1,"SE","","Hot","CORT"
"1990",2950,"B_28","m","E269_23","EG2950","CL813_24","E036_F120","1/12/2023","1/1/2024","17/3/2024",76,NA,"ALIVE",0,"",4,"P",26,16,1,0,"S","","Hot","CORT"
"1991",2951,"B_28","f","E115_23","EG2951","CL813_24","E036_F120","1/12/2023","1/1/2024","17/3/2024",76,NA,"ALIVE",0,"",1,"E",26,5,0,3,"N","","Hot","CORT"
